51075.328424  19.086 0.017
52196.347616  19.029 0.015
52197.342083  18.988 0.014
52207.314424  19.032 0.015
52225.192229  18.993 0.015
52231.228011  19.034 0.014
52253.214179  18.984 0.014
52557.336014  18.703 0.013
52578.232098  18.757 0.013
52908.310579  18.713 0.012
52934.242481  18.772 0.016
52936.238407  18.802 0.012
52962.163932  18.752 0.014
53270.302523  18.737 0.013
53272.352410  18.720 0.012
53286.321130  18.720 0.013
53288.279621  18.719 0.013
53294.327296  18.725 0.014
53296.274329  18.685 0.021
53298.324074  18.705 0.014
53302.275288  18.707 0.014
53312.230834  18.725 0.018
53314.232018  18.704 0.013
53616.336378  18.813 0.018
53626.312805  18.811 0.013
53628.297669  18.844 0.016
53637.299286  18.788 0.017
53639.344663  18.798 0.012
53654.326355  18.792 0.013
53663.287259  18.778 0.014
53665.265229  18.832 0.016
53666.357358  18.802 0.014
53668.276860  18.808 0.015
53670.281712  18.876 0.013
53673.249698  18.838 0.013
53675.246585  18.881 0.015
53677.267616  18.816 0.012
53680.254283  18.810 0.012
53693.256178  18.859 0.015
53698.253568  18.844 0.014
53704.239501  18.829 0.017
53974.332161  18.926 0.013
53977.380758  18.953 0.014
53989.335579  18.953 0.021
53995.350183  18.980 0.014
54000.310971  18.942 0.023
#54006.257741i -99.000 0.025
54007.361116  18.927 0.027
54009.284891  18.950 0.016
54011.349375  18.942 0.014
54025.348392  18.906 0.024
54029.278763  18.847 0.042
54348.346127  18.781 0.014
54358.301956  18.739 0.017
54359.295987  18.755 0.022
54365.335020  18.736 0.018
54381.354589  18.779 0.019
54384.361248  18.714 0.018
54386.346927  18.748 0.015
54388.351194  18.747 0.013
54403.264981  18.826 0.035
54404.322540  18.802 0.022
54405.320473  18.794 0.016
54406.258795  18.776 0.016
54412.261712  18.797 0.018

