51819.385419  19.228 0.015
52558.350691  19.656 0.017
52586.241672  19.482 0.018
52910.322153  19.359 0.017
52931.252356  19.443 0.016
52935.249320  19.440 0.018
52959.192648  19.488 0.014
52963.172392  19.453 0.014
53352.143460  19.499 0.015
53622.351758  19.482 0.019
53634.301227  19.484 0.027
53638.342562  19.466 0.017
53640.306598  19.410 0.019
53655.278770  19.452 0.025
53664.303726  19.601 0.036
53669.262969  19.524 0.016
53671.347735  19.543 0.019
53674.247205  19.505 0.019
53676.336678  19.541 0.017
53679.308572  19.481 0.022
53681.300085  19.546 0.021
#53685.259139r -99.000 0.041
53694.273014  19.509 0.041
53697.257110  19.575 0.019
53700.256068  19.494 0.021
53705.242738  19.593 0.017

