51075.278448  19.346 0.016
51081.262135  19.366 0.018
51467.357282  19.414 0.022
51819.333300  19.240 0.014
52558.298577  19.237 0.014
52577.186074  19.219 0.015
52586.189553  19.234 0.016
52910.270035  19.403 0.014
52935.197199  19.401 0.016
52959.140527  19.434 0.015
52963.120271  19.451 0.014
53313.190399  19.468 0.020
53352.091336  19.469 0.015
53622.299640  19.471 0.020
#53634.249110r -99.000 0.045
53636.254644  19.488 0.025
53638.290445  19.454 0.016
53655.226650  19.502 0.039
53664.251607  19.518 0.027
53666.215211  19.537 0.017
53669.210850  19.499 0.016
53671.295627  19.555 0.020
53674.195085  19.533 0.018
53676.284571  19.536 0.020
53679.256458  19.541 0.022
53681.247971  19.550 0.019
53685.207020  19.455 0.068
53687.245361  19.492 0.033
53697.204993  19.528 0.034
53700.203954  19.553 0.020
53705.190623  19.566 0.020
53975.275652  19.760 0.021
53993.343447  19.658 0.025
53996.282354  19.763 0.020
53998.250993  19.732 0.021
54005.281223  19.820 0.020
54010.236466  19.797 0.023
54012.229369  19.794 0.032
54020.235286  19.799 0.025
54022.284558  19.743 0.024
54028.225653  19.796 0.024
54030.228846  19.824 0.021
54035.304635  19.782 0.031
54037.210097  19.832 0.033
54040.224641  19.808 0.036
54047.255131  19.771 0.047
54049.251123  19.763 0.033
54050.209298  19.705 0.032
54053.215351  19.792 0.020
54056.217030  19.782 0.037
54062.216211  19.773 0.070
54357.254519  19.495 0.022
54362.304338  19.521 0.020
54385.302336  19.519 0.023
54387.302851  19.547 0.020
54392.297558  19.514 0.020
54402.296079  19.489 0.030

