51081.317683  19.997 0.038
51819.388870  19.599 0.025
52558.354118  19.930 0.027
52577.241622  19.895 0.028
52586.245099  19.835 0.031
52910.325580  19.875 0.026
52931.255784  19.900 0.029
52935.252747  19.919 0.035
52959.196076  19.861 0.024
52963.175820  19.958 0.024
53352.146887  19.659 0.026
53622.355184  19.418 0.028
53634.304655  19.406 0.029
53638.345990  19.411 0.019
53640.310025  19.420 0.022
53655.282197  19.402 0.024
53664.307154  19.368 0.044
53669.266397  19.447 0.019
53671.351162  19.395 0.022
53674.250633  19.398 0.020
53676.340105  19.399 0.017
53679.311999  19.360 0.025
53681.303513  19.430 0.023
53685.262565  19.326 0.036
53694.276441  19.365 0.041
53697.260536  19.413 0.021
53700.259494  19.429 0.023
53705.246164  19.442 0.019
53975.331189  19.599 0.031
53990.344035  19.478 0.026
53994.354181  19.512 0.022
53996.337900  19.418 0.021
#53998.306548i -99.000 0.034
54010.292046  19.479 0.022
54012.284906  19.488 0.027
54020.290836  19.412 0.025
54024.372422  19.413 0.025
54028.360771  19.412 0.033
54030.284392  19.434 0.018
54035.360159  19.432 0.028
54037.265664  19.453 0.020
54040.280145  19.419 0.031
54047.310851  19.322 0.047
54049.306590  19.371 0.031
54053.270893  19.395 0.020
54056.272603  19.421 0.027
54059.266900  19.373 0.032
54061.277989  19.424 0.029
54062.271734  19.375 0.031
54068.252362  19.411 0.034
54357.310058  19.344 0.022
54362.359852  19.246 0.027
54376.354938  19.310 0.040
54382.340080  19.252 0.030
54385.357865  19.300 0.020
54387.358425  19.285 0.027
54390.350796  19.337 0.032
54391.359230  19.283 0.036
54392.353095  19.365 0.046
54402.351559  19.368 0.030

