51075.339589  20.547 0.058
52196.358796  20.553 0.078
#52197.353185u -99.000 0.076
52207.325557  20.660 0.070
52225.203393  20.730 0.072
52231.239176  20.755 0.070
52253.225343  20.828 0.114
#52557.347177u -99.000 0.094
52578.243263  20.773 0.071
52908.321743  19.976 0.041
52934.253645  20.195 0.063
52936.249571  19.993 0.043
53270.313631  21.004 0.085
53272.363574  20.824 0.075
53286.332292  20.891 0.169
53288.290785  20.874 0.108
#53294.338460u -99.000 0.085
53296.285491  20.911 0.103
53298.335238  20.758 0.103
53302.286454  20.876 0.156
53312.242050  21.154 0.147
53314.243182 21.020 0.100
53616.347543  20.706 0.108
53626.323968  20.840 0.081
53628.308833  21.093 0.212
53637.310451  20.898 0.149
#53639.355827u -99.000 0.084
53654.337520  20.647 0.076
53663.298425  20.505 0.155
53665.276394  20.323 0.088
53666.368522  20.521 0.135
53668.288025  20.236 0.077
53670.292878  20.259 0.073
53673.260863  20.286 0.052
53675.257750  20.302 0.058
53677.278781  20.255 0.051
53680.265448  20.190 0.048
53693.267343  20.348 0.133
53698.264733  20.290 0.063
53704.250665  20.195 0.062
53989.346711  19.819 0.071
53995.361335  19.846 0.035
54000.322162  20.023 0.056
#54006.268900u -99.000 0.041
54007.372320  19.742 0.070
#54009.296063u -99.000 0.046
#54011.360555u -99.000 0.036
54025.359566  19.712 0.044
54029.289927  19.756 0.046
#54348.357296u -99.000 0.042
54358.313181  19.655 0.046
54359.307369  19.700 0.087
54365.346216  19.708 0.031
54381.365761  19.605 0.041
54384.372410  19.653 0.037
54386.358087  19.595 0.056
54388.362325  19.533 0.036
#54403.276197u -99.000 0.086
54404.333681 19.587 0.055
#54405.331714u -99.000 0.038
54406.269961  19.559 0.032
#54412.272928u -99.000 0.039

