51081.315190  19.809 0.019
51819.386250  20.468 0.031
#52558.351485g -99.000 0.018
52577.238988  19.832 0.016
52586.242465  19.841 0.016
52910.322945  19.438 0.013
52931.253148  19.422 0.013
52935.250111  19.402 0.013
52959.193441  19.477 0.012
52963.173185  19.497 0.012
53352.144252  19.967 0.017
53622.352549  19.805 0.019
53634.302020  19.728 0.037
53638.343355  19.784 0.019
53640.307390  19.794 0.018
53655.279563  19.823 0.030
53664.304519  19.906 0.053
53669.263762  19.915 0.015
53671.348529  19.939 0.020
53674.247997  19.973 0.019
53676.337473  19.935 0.017
53679.309366  20.013 0.022
#53681.300879g -99.000 0.043
53685.259931  20.094 0.068
#53694.273808g -99.000 0.060
53697.257903  20.063 0.024
53700.256861  20.050 0.022
53705.243531  20.026 0.019
53975.328566  20.416 0.029
53990.341453  20.418 0.049
53994.351557  20.437 0.029
53996.335277  20.437 0.029
53998.304006  20.374 0.046
54005.334148  20.417 0.024
54010.289424  20.430 0.027
#54012.282411g -99.000 0.052
54020.288297  20.421 0.041
54024.369821  20.464 0.034
54028.358279  20.473 0.035
54030.281752  20.491 0.023
#54035.357514g -99.000 0.035
54037.263134  20.466 0.028
54040.277521  20.466 0.063
#54047.308058g -99.000 0.178
54049.304005  20.508 0.060
54053.268275  20.513 0.032
54056.270017  20.429 0.036
54059.264320  20.361 0.032
54062.269243  20.391 0.026
54068.249797  20.455 0.077
54357.307425  20.421 0.022
54362.357230  20.470 0.026
54382.337456  20.554 0.041
54385.355306  20.460 0.030
54387.355729  20.479 0.032
54392.350473  20.507 0.036
54402.348953  20.743 0.099
