51081.311854  18.920 0.013
51819.382958  18.806 0.012
52558.348230  18.979 0.011
52577.235732  18.969 0.011
52586.239210  19.000 0.013
52910.319693  18.885 0.010
52931.249895  18.847 0.011
52935.246858  18.845 0.011
52959.190187  18.803 0.010
52963.169931  18.763 0.010
53352.140999  18.947 0.012
53622.349297  19.214 0.016
53634.298768  19.215 0.022
53638.340103  19.219 0.014
53640.304138  19.204 0.015
53655.276310  19.202 0.020
53664.301265  19.191 0.022
53669.260508  19.206 0.013
53671.345274  19.176 0.016
53674.244746  19.175 0.014
53676.334217  19.186 0.013
53679.306112 19.203 0.018
53681.297624  19.213 0.018
#53685.256678r -99.000 0.031
#53694.270553r -99.000 0.028
53697.254650  19.188 0.015
53700.253608  19.196 0.016
53705.240277  19.167 0.015
53975.325305  19.260 0.023
53990.338131  19.215 0.022
53994.348295  19.208 0.015
53996.332116  19.217 0.025
53998.300641  19.232 0.017
54005.330985  19.232 0.016
54010.286133  19.208 0.016
54012.279052  19.215 0.024
54020.284971  19.181 0.021
54024.366536  19.199 0.023
54028.354898  19.221 0.026
54030.278525  19.197 0.016
54035.354256  19.226 0.025
54037.259761  19.180 0.018
54040.274218  19.208 0.026
54049.300674  19.251 0.023
54053.265016  19.264 0.017
54056.266688  19.233 0.021
54059.260993  19.208 0.024
54062.265912  19.281 0.018
54068.246436  19.227 0.024
54357.304156  19.070 0.017
54362.354006  19.065 0.015
54382.334191  19.093 0.022
54385.351976  19.088 0.016
54387.352554  19.047 0.020
54392.347207  19.088 0.021
54402.345665  19.145 0.028

