51075.312216  20.213 0.049
#52196.312770u -99.000 0.044
52197.325847 20.183 0.051
52225.176019  20.219 0.048
52231.211802  20.268 0.046
52253.197972  20.501 0.096
52557.319803  19.878 0.041
#52578.215888u -99.000 0.040
52908.294370  19.989 0.044
52911.308156  20.055 0.050
52930.185529  20.254 0.061
52934.226272  20.105 0.057
52936.222198  20.070 0.042
52962.147721  20.063 0.042
53270.286272  20.242 0.045
53272.336201  20.194 0.057
53286.304920  20.159 0.075
53288.263411  20.245 0.064
53294.311087  20.183 0.060
53302.259080  20.355 0.114
53312.214648  20.043 0.052
53314.215809  20.155 0.050
53616.320171  20.391 0.081
#53623.310383u -99.000 0.112
53626.296596  20.408 0.067
53628.281461  20.362 0.127
53637.283077  20.383 0.098
53639.328454  20.321 0.060
53654.310146 20.257 0.055
53663.271050  20.378 0.085
53666.341151  20.214 0.097
53668.260649  20.456 0.086
53670.265503  20.275 0.054
53673.233488  20.282 0.050
53675.230376  20.420 0.061
53677.251407 20.257 0.049
53680.238072  20.331 0.056
53693.239969  20.405 0.125
53698.237360  20.368 0.061
53704.223293  20.305 0.060
53974.315993  20.161 0.042
53989.319347  20.271 0.108
53997.414988 20.301 0.063
54000.294763  20.188 0.049
#54006.241557u -99.000 0.097
54007.344955  20.050 0.046
54009.268680  20.217 0.054
54011.333193  20.291 0.061
#54019.283385u -99.000 0.064
54025.332206  20.082 0.055
54029.262542  20.122 0.057
#54348.329945u -99.000 0.049
54358.285750  20.147 0.059
54359.279830  20.029 0.092
#54365.318815u -99.000 0.043
54381.338379 20.120 0.045
54386.330705  20.199 0.053
54388.334969  20.141 0.047
54403.248794  19.843 0.141
54404.306349  20.158 0.070
54405.304280  20.416 0.070
54406.242577  20.136 0.044
54412.245525  20.228 0.064

