51081.323239  20.180 0.025
51819.394324  20.429 0.029
52558.359547  20.036 0.019
52577.247050  20.066 0.019
52586.250529  20.062 0.018
52931.261212  20.177 0.020
52935.258176  20.122 0.021
53352.152315  20.158 0.022
53622.360612  20.200 0.027
#53634.310083g -99.000 0.071
53640.315453  20.157 0.022
53655.287626  20.226 0.034
53664.312582  20.241 0.046
53674.256061  20.272 0.023
53676.345535  20.364 0.025
53679.317429  20.267 0.027
#53685.267995g -99.000 0.092
53700.264923  20.310 0.028
53705.251594  20.329 0.024
53975.336646  20.394 0.026
53990.349495  20.383 0.045
53996.343329  20.282 0.070
54010.297498  20.348 0.027
54020.296339  20.349 0.036
#54024.377852g -99.000 0.044
54028.366318  20.209 0.031
54035.365624  20.316 0.031
54049.312004  20.240 0.052
54053.276319  20.324 0.037
#54056.278079g -99.000 0.089
54059.272360  20.329 0.038
54061.283371  20.344 0.034
54357.315486  20.216 0.019
54362.365381  20.217 0.024
54382.345588  20.173 0.028
54387.363803  20.195 0.029
#54390.356246g -99.000 0.041
54391.364622  20.096 0.036
54392.358604  20.212 0.028
54402.356982  20.106 0.057
