51075.326993  19.937 0.024
51819.381831  19.654 0.018
52196.346181  19.799 0.020
52197.340642  19.785 0.021
52207.312955  19.819 0.019
52225.190797  19.844 0.020
52231.226580  19.846 0.019
52253.212749  19.799 0.019
52557.334582  19.648 0.019
52578.230667  19.739 0.018
52908.309148  19.551 0.019
52934.241050  19.646 0.023
52936.236977  19.630 0.016
52962.162500  19.673 0.022
53270.301057  19.795 0.025
53272.350979  19.778 0.019
53286.319699  19.775 0.021
53288.278188  19.814 0.021
53294.325866  19.722 0.024
53296.272891  19.731 0.040
53298.322643  19.807 0.023
53302.273857  19.777 0.029
53312.229396  19.782 0.028
53314.230587  19.751 0.021
53616.334947  19.491 0.021
53626.311373  19.454 0.016
53628.296238  19.441 0.026
53637.297854  19.431 0.022
53639.343231  19.409 0.015
53654.324924  19.405 0.016
53663.285828  19.420 0.020
53665.263798  19.361 0.021
53666.355928  19.376 0.019
53668.275429  19.353 0.020
53670.280280  19.403 0.016
53673.248266  19.388 0.015
53675.245154  19.434 0.018
53677.266184  19.395 0.014
53680.252851  19.423 0.015
53693.254748  19.380 0.020
53698.252138  19.388 0.016
53704.238070  19.406 0.020
53974.330724  19.586 0.021
53977.379347  19.602 0.016
53989.334128  19.677 0.029
53995.348769  19.706 0.021
54000.309535  19.692 0.024
54006.256341  19.722 0.025
54007.359685  19.735 0.023
54009.283463  19.767 0.022
54011.347960  19.713 0.020
54025.347038  19.772 0.024
#54029.277326r -99.000 0.047
54348.344699  19.955 0.024
54358.300548  19.976 0.032
54359.294635  19.897 0.062
54365.333601  19.969 0.021
54381.353161  19.971 0.026
54384.359812  19.974 0.021
54386.345490  19.995 0.031
54388.349752  19.994 0.026
54404.321150  19.989 0.029
54405.319084  19.930 0.026
54406.257362  19.986 0.028
54412.260276  20.041 0.028

