#51081.314651  -99.000 0.068
51819.385927  18.849 0.048
52558.351062  19.257 0.057
52577.238565  19.159 0.057
52586.242042  19.226 0.074
52910.322524  19.240 0.058
52931.252726  19.081 0.056
52935.249691  19.250 0.071
52959.193019  19.215 0.046
#52963.172763z -99.000 0.048
53352.143831  19.179 0.057
53622.352129  19.380 0.090
53634.301600  19.406 0.071
53638.342935  19.410 0.070
53640.306971  19.324 0.073
#53655.279142z -99.000 0.104
53664.304097  19.604 0.140
53669.263341  19.393 0.062
53671.348106  19.459 0.078
#53674.247577z -99.000 0.073
53676.337049  19.374 0.055
53679.308944  19.456 0.095
#53681.300456z -99.000 0.095
53685.259510  19.432 0.106
53694.273385  19.333 0.114
53697.257482  19.406 0.063
53700.256439  19.347 0.082
53705.243110  19.348 0.054
53975.328116  19.430 0.071
53990.340927  19.430 0.087
53994.351109  19.446 0.075
53996.334948  19.406 0.072
#53998.303497z -99.000 0.129
#54005.333817z -99.000 0.064
#54010.288956z -99.000 0.061
#54012.281884z -99.000 0.077
#54020.287773z -99.000 0.115
54024.369465  19.313 0.081
#54028.357730z -99.000 0.106
54030.281357  19.579 0.069
54035.357088  19.586 0.118
54037.262625  19.422 0.070
54040.277140  19.608 0.104
#54047.307604z -99.000 0.212
54049.303645  19.645 0.109
54053.267922  19.536 0.071
54056.269658  19.454 0.086
54059.263790  19.484 0.110
54062.268693  19.709 0.113
54068.249408  19.601 0.109
54357.306989  19.739 0.069
54362.356803  19.858 0.115
54382.337074 19.693 0.132
54385.354810  19.571 0.056
54387.355387  19.715 0.106
54392.350092 19.831 0.131
54402.348594  19.652 0.099

