51075.285658  19.334 0.013
51467.364516 19.436 0.016
51819.340506  19.463 0.014
52196.286220  19.375 0.014
52197.299302  19.423 0.014
52225.149465  19.400 0.011
52231.185249  19.418 0.015
52253.171422  19.438 0.017
52557.293252  19.379 0.013
52558.305781  19.392 0.014
52577.193280  19.404 0.013
52578.189334  19.401 0.014
52586.196759  19.374 0.013
52908.267818  19.393 0.014
52910.277242  19.389 0.014
52911.281603  19.417 0.014
52930.158977  19.451 0.014
52931.207442  19.408 0.014
52934.199718  19.432 0.014
52935.204406  19.417 0.012
52936.195644  19.449 0.014
52959.147734  19.427 0.015
52962.121165  19.397 0.013
52963.127477  19.425 0.015
53270.259699  19.454 0.019
53272.309650  19.451 0.021
53286.278368  19.458 0.016
53288.236859  19.422 0.016
53294.264179  19.470 0.021
53302.232525  19.442 0.027
53312.188071  19.394 0.019
53313.197606  19.382 0.014
53314.189254  19.440 0.014
53616.293619  19.203 0.012
53623.283832  19.185 0.012
53626.270044  19.195 0.014
53628.254909  19.160 0.027
53636.261851  19.197 0.019
53637.256525  19.237 0.017
53638.297653  19.225 0.016
53639.301901  19.221 0.014
53640.261687  19.224 0.013
53644.248991  19.208 0.023
53654.283594  19.203 0.011
53656.231188  19.091 0.026
53663.244496  19.215 0.017
53664.258815  19.224 0.022
53666.222418  19.189 0.016
53668.234096  19.162 0.013
53669.218057  19.219 0.014
53670.238950  19.221 0.014
53671.302832  19.181 0.013
53673.206934  19.219 0.013
53674.202293  19.217 0.012
53675.203822  19.201 0.013
53676.291774 19.203 0.013
53677.224853  19.221 0.010
53679.263664  19.241 0.012
53680.211519  19.234 0.014
53681.255176  19.267 0.011
53685.214227  19.270 0.046
53693.213418  19.260 0.020
53694.228107  19.281 0.036
53700.211160  19.234 0.014
53704.196742  19.227 0.011
53705.197829 19.255 0.013
53974.289469  19.180 0.019
53989.292798  19.196 0.031
#53997.388484g -99.000 0.015
53998.258201  19.182 0.016
54000.268247  19.255 0.021
54007.318365  19.180 0.020
54009.242163  19.187 0.034
54010.243675  19.217 0.015
54011.306625  19.206 0.019
54012.236551  19.157 0.021
54019.256915  19.177 0.021
54022.291771  19.126 0.031
54025.305640  19.195 0.027
54028.232882  19.168 0.018
54029.236108  19.154 0.018
54030.236049  19.203 0.015
54035.311836  19.146 0.019
54037.217297  19.173 0.026
54040.231846  19.150 0.021
54047.262372  19.241 0.045
54049.258276  19.171 0.019
54053.222550  19.168 0.019
54056.224286  19.181 0.019
54348.303527  19.330 0.022
54358.259203  19.330 0.017
54365.292362  19.350 0.033
54373.366466  19.328 0.030
54381.311865  19.359 0.020
54385.309528  19.367 0.020
54386.304276  19.383 0.022
54388.308421  19.378 0.024
54392.304806  19.448 0.015
54403.222218  19.399 0.022
54404.279803  19.472 0.026
54405.277737  19.468 0.024
54406.216123  19.428 0.019
#54412.218949g -99.000 0.028
