51075.328390  19.800 0.035
52196.347594  19.649 0.025
52197.342009  19.674 0.025
52207.314372  19.578 0.023
52225.192194  19.612 0.026
52231.227977  19.561 0.024
52253.214146  19.501 0.022
52557.335979  19.526 0.025
52578.232064  19.474 0.022
52908.310544  19.355 0.020
52934.242446  19.428 0.029
52936.238372  19.429 0.020
52962.163897  19.406 0.024
53270.302469  19.654 0.023
53272.352375  19.596 0.026
53286.321095  19.623 0.026
53288.279584  19.641 0.026
53294.327261  19.627 0.028
53296.274261  19.629 0.035
53298.324040  19.600 0.027
53302.275253  19.637 0.030
53312.230809  19.612 0.034
53314.231983  19.614 0.028
#53616.336343i -99.000 0.035
53626.312769  19.601 0.024
53628.297634  19.606 0.033
53637.299250  19.644 0.036
53639.344628  19.614 0.021
53654.326320  19.573 0.024
53663.287224  19.490 0.025
53665.265194  19.529 0.028
53666.357324  19.571 0.024
53668.276825  19.491 0.029
53670.281677  19.555 0.024
53673.249663  19.512 0.022
53675.246551  19.630 0.027
53677.267581  19.488 0.020
53693.256144  19.665 0.028
53698.253535  19.604 0.025
53704.239467  19.603 0.034
53974.332137  19.677 0.025
53977.380725  19.650 0.023
53989.335520  19.686 0.033
53995.350152  19.631 0.022
54000.310932  19.640 0.034
#54006.257708i -99.000 0.037
54007.361093  19.731 0.036
54009.284861  19.672 0.028
54011.349395  19.743 0.027
54025.348405  19.722 0.028
#54029.278777i -99.000 0.041
54348.346106  19.638 0.028
54358.301952  19.591 0.031
54359.296001  19.610 0.044
54365.335012  19.625 0.026
54381.354562  19.651 0.024
54384.361291  19.624 0.028
54386.346869  19.589 0.029
54388.351145  19.634 0.030
54403.264957  19.593 0.081
54404.322483  19.542 0.025
54405.320491  19.566 0.029
54406.258804  19.597 0.028
54412.261689  19.568 0.029

