51081.265348 19.811 0.118
51819.336489  20.198 0.131
52558.301764  19.701 0.071
52577.189261  19.841 0.113
52586.192740  19.789 0.116
52910.273223  20.054 0.094
52931.203424  19.764 0.080
52935.200388  19.729 0.087
52959.143715  19.795 0.070
53352.094526  19.759 0.092
53622.302830  19.748 0.112
53636.257833  19.563 0.122
53638.293632  19.768 0.082
53640.257668  19.669 0.103
53655.229838  19.590 0.150
53664.254795  19.678 0.115
53666.218399  19.755 0.084
53669.214038  19.761 0.085
53671.298814  19.688 0.096
53674.198273  19.746 0.075
53676.287757  19.662 0.080
53681.251158  19.778 0.071
#53685.210208z -99.000 0.189
53687.248546  19.653 0.086
53697.208181  19.725 0.128
53700.207141  19.919 0.112
53705.193811  19.760 0.077
53975.278823  20.038 0.124
53993.346689  19.791 0.133
53996.285553  19.769 0.081
53998.254184  19.737 0.064
54010.239657  19.852 0.067
54012.232671  19.799 0.085
54020.238493  19.735 0.093
54022.287770  19.792 0.179
54028.228875  19.773 0.094
54030.232046  19.879 0.072
54035.307801  19.684 0.099
54037.213311  19.696 0.093
54040.227776  20.097 0.126
54049.254273  19.814 0.110
54053.218538  19.824 0.079
54056.220280  19.828 0.151
54059.214509  20.004 0.125
54062.219414  19.696 0.130
54357.257726  19.633 0.077
54362.307505  19.957 0.106
54385.305531  19.631 0.059
54387.306104  19.612 0.075
54392.300736  19.768 0.088
54402.299255  19.754 0.088

