51075.330872  19.176 0.083
52196.350075  19.382 0.080
52197.344545  19.221 0.069
52207.316878  19.403 0.071
52225.194677  19.464 0.082
52231.230459  19.345 0.067
52253.216626  19.483 0.084
52557.338461  19.422 0.094
52578.234546  19.545 0.080
52908.313027  19.571 0.104
52934.244929  19.398 0.107
52936.240856  19.469 0.070
52962.166380  19.526 0.126
53270.304918  19.469 0.068
53272.354859  19.314 0.071
53286.323577  19.361 0.077
53288.282068  19.228 0.072
53294.329743  19.494 0.103
53296.276787  19.489 0.103
53298.326522  19.456 0.102
53302.277736  19.491 0.079
53312.233283  19.557 0.104
53314.234465  19.293 0.083
53616.338826  19.367 0.115
53626.315252  19.444 0.077
53628.300117  19.484 0.096
53637.301733  19.310 0.108
53639.347110  19.486 0.071
53654.328803  19.418 0.083
53663.289707  19.444 0.077
53666.359805  19.384 0.087
53668.279307  19.256 0.091
53670.284160  19.436 0.084
53673.252145  19.446 0.076
53675.249033  19.367 0.085
53677.270063  19.505 0.072
53680.256730  19.446 0.073
53693.258625  19.718 0.100
53698.256016  19.464 0.090
53704.241949  19.314 0.138
53974.334618  19.601 0.079
53977.383203  19.618 0.069
53989.338026  19.391 0.063
53995.352624  19.639 0.071
54000.313477  19.675 0.122
#54006.260282z -99.000 0.079
54007.363565  19.537 0.084
54009.287394  19.485 0.073
54011.351822  19.615 0.067
54025.350856  19.357 0.078
54029.281247  19.482 0.113
54348.348572  19.332 0.063
54358.304429  19.228 0.078
54359.298651  19.116 0.132
54365.337469  19.456 0.059
54381.357091  19.326 0.053
54384.363704  19.345 0.070
54386.349383  19.363 0.087
54388.353648  19.358 0.063
54403.267461  19.240 0.141
54404.325016  19.377 0.070
54405.322950  19.267 0.064
54406.261256  19.299 0.082
54412.264162  19.130 0.060

