51081.284043  18.392 0.018
51819.355217  18.220 0.017
52558.320473  18.382 0.018
52577.207974  18.356 0.016
52586.211451  18.413 0.017
52910.291934  18.492 0.017
52931.222135  18.477 0.018
52935.219099  18.491 0.018
52959.162428  18.435 0.016
52963.142172  18.432 0.017
53313.212300  18.459 0.022
53352.113237  18.452 0.017
53622.321540  18.675 0.023
53634.271010  18.630 0.041
53636.276544  18.705 0.031
53638.312347  18.658 0.022
#53640.276380u -99.000 0.052
53655.248551  18.692 0.038
53664.273507  18.607 0.028
53666.237111  18.637 0.021
53669.232750  18.628 0.019
53671.317522  18.670 0.028
53674.216987  18.594 0.021
53676.306464  18.633 0.025
53679.278356  18.588 0.023
53681.269868  18.643 0.023
53685.228918  18.608 0.043
53694.242798  18.669 0.061
53697.226893  18.595 0.024
53700.225852  18.567 0.022
53705.212521  18.592 0.022
53975.297548  18.880 0.026
53993.365325  18.827 0.027
53994.320535  18.770 0.021
53996.304283  18.781 0.027
53998.273081  18.968 0.159
54005.303152  18.730 0.024
54010.258390  18.774 0.025
54012.251214  18.842 0.033
54020.257186  18.762 0.037
54024.338781  18.743 0.028
54028.247580  18.704 0.028
54030.250758  18.758 0.021
54035.326574  18.752 0.034
54037.231980  18.745 0.023
54040.246496  18.762 0.031
#54047.277010u -99.000 0.087
54049.272934  18.656 0.038
54053.237242  18.752 0.035
54056.238946  18.703 0.061
54062.238173  18.693 0.034
54068.218692  18.717 0.036
54357.276398  18.830 0.035
54362.326228  18.757 0.027
54382.306432  18.852 0.026
54385.324227  18.803 0.028
54387.324727  18.809 0.035
54392.319452  18.823 0.033
54402.317889  18.758 0.058

