51081.311593  20.210 0.070
52558.348005  19.810 0.043
52577.235507  19.780 0.042
52586.238986  19.768 0.040
52910.319466  19.419 0.033
52931.249669  19.445 0.035
#52935.246632u -99.000 0.033
52959.189961  19.501 0.033
52963.169705  19.522 0.031
53286.320594  19.439 0.040
53294.326761  19.436 0.040
#53302.274752u -99.000 0.048
53352.140772  19.360 0.031
53622.349070  19.581 0.051
53626.312268  19.740 0.042
53634.298540  19.829 0.105
53638.339875  19.756 0.047
53640.303911  19.734 0.058
53655.276083  19.811 0.075
53664.301040  19.884 0.095
#53665.264694u -99.000 0.081
53666.356824  19.932 0.082
53669.260282  19.932 0.044
53671.345050  20.016 0.079
53674.244518  19.814 0.050
53676.333993  19.948 0.054
53679.305886  19.863 0.061
53681.297399  19.954 0.068
53685.256452  19.869 0.143
53697.254424 19.876 0.057
53700.253382  19.867 0.064
53705.240051  19.862 0.053
53975.325086  19.515 0.036
53990.337858  19.493 0.055
53994.348078  19.534 0.030
53996.331804  19.463 0.035
#53998.300423u -99.000 0.031
54005.330681  19.506 0.040
54010.285945  19.489 0.037
54012.278731  19.478 0.055
54020.284847  19.503 0.048
54024.366391  19.467 0.053
54025.348017  19.503 0.039
#54028.354608u -99.000 0.044
#54029.278234u -99.000 0.147
54030.278287  19.494 0.032
#54035.354069 -99.000 0.069
54037.259535  19.501 0.034
54040.273992  19.416 0.063
54049.300471  19.460 0.068
54053.264774  19.478 0.036
54056.266464  19.416 0.038
54059.260766  19.386 0.052
54062.265646  19.431 0.041
54068.246230  19.515 0.078
54357.303934  19.784 0.038
54362.353734  19.746 0.045
54382.333977  19.630 0.053
54385.351760  19.701 0.039
54387.352250  19.587 0.045
54392.346994  19.578 0.049
54402.345524  19.597 0.104

