51819.386723  19.894 0.019
52558.352010  19.998 0.019
52577.239512  20.002 0.017
52586.242990  20.023 0.016
52910.323471  19.837 0.015
52931.253673  19.771 0.016
52935.250637  19.861 0.016
52959.193967  19.853 0.015
52963.173711  19.869 0.014
53352.144779  19.942 0.016
53622.353075  19.920 0.022
53634.302546  20.060 0.048
53638.343881  19.991 0.019
53640.307917  19.942 0.019
53655.280088  19.987 0.029
53664.305045  19.938 0.046
53669.264287  19.985 0.015
53671.349054  20.000 0.019
53674.248523  19.984 0.018
53676.337997  20.014 0.017
53679.309891  19.991 0.019
#53681.301404g -99.000 0.036
53685.260456  20.036 0.060
53694.274333  19.980 0.070
53697.258428  20.020 0.022
53700.257385  20.021 0.022
53705.244056  20.042 0.018
53975.329090  19.967 0.021
53990.341868  20.007 0.033
53994.352082  20.044 0.022
53996.335813  20.026 0.030
53998.304532  20.038 0.028
54005.334682  20.079 0.021
54010.289897  20.115 0.028
54012.282760  20.123 0.036
54020.288737  20.054 0.030
#54024.370367g -99.000 0.034
54028.358626  20.045 0.030
54030.282289  20.045 0.028
54035.358074  19.937 0.030
54037.263518  19.961 0.021
54040.278103  19.980 0.039
#54047.308616g -99.000 0.100
54049.304475  19.908 0.034
54053.268811  19.996 0.018
54056.270454  19.960 0.029
54059.264734  19.911 0.029
54062.269649  19.960 0.027
54357.307941  20.146 0.029
54362.357771  20.124 0.024
54385.355756  20.150 0.030
54392.350997  20.116 0.029
54402.349495  20.116 0.055
