51081.285426 18.397 0.008
51819.356558 18.200 0.007
52558.321834 18.154 0.007
52577.209334 18.154 0.006
52586.212812 18.147 0.006
52910.293293 18.094 0.007
52931.223495 18.142 0.006
52935.220459 18.122 0.006
52959.163787 18.102 0.007
52963.143531 18.096 0.007
53313.213659 18.173 0.007
53352.114596 18.199 0.007
53622.322900 18.053 0.007
53634.272370 18.073 0.011
53636.277904 18.073 0.010
53638.313706 18.062 0.007
#53640.277741 -99.000 0.038
53655.249911 18.046 0.008
53664.274868 18.062 0.008
53666.238472 18.085 0.007
53669.234110 18.080 0.006
53671.318885 18.093 0.007
53674.218345 18.091 0.006
53676.307826 18.093 0.007
53679.279717 18.079 0.006
53681.271230 18.113 0.007
53685.230280 18.094 0.014
#53694.244159 -99.000 0.015
53697.228252 18.077 0.007
53700.227212 18.056 0.007
53705.213881 18.083 0.006
#53975.298911 -99.000 0.031
53993.366689 17.939 0.011
53994.321913 17.966 0.021
53996.305641 17.972 0.018
#53998.274300 -99.000 0.022
54005.304511 17.988 0.017
54010.259728 17.989 0.013
54012.252564 17.977 0.014
#54020.258567 -99.000 0.034
54024.340238 17.994 0.019
54028.248925 17.984 0.019
54030.252097 17.996 0.020
54035.327887 18.019 0.019
54037.233343 18.010 0.012
54040.247820 17.994 0.013
54047.278398 18.004 0.022
54049.274280 18.003 0.011
54053.238685 17.994 0.016
54056.240318 17.975 0.022
54062.239456 17.985 0.015
54068.220036 18.012 0.015
54357.277770 18.023 0.013
#54382.307801 -99.000 0.017
54385.325614 18.001 0.024
54387.326088 18.004 0.019
54392.320830 18.034 0.021
54402.319252 18.140 0.017
