51081.283760 19.062 0.028
51819.354892 18.855 0.024
52558.320168 18.755 0.023
52577.207668 18.754 0.019
52586.211146 18.743 0.020
52910.291627 18.661 0.018
52931.221829 18.657 0.020
52935.218793 18.691 0.020
52959.162121 18.636 0.018
52963.141865 18.607 0.018
53313.211993 18.764 0.024
53352.112930 18.769 0.020
53622.321234 18.577 0.022
53634.270704 18.572 0.036
53636.276238 18.530 0.026
53638.312040 18.540 0.020
53640.276075 18.551 0.044
53655.248245 18.688 0.034
53664.273202 18.577 0.027
53666.236806 18.598 0.021
53669.232444 18.616 0.018
53671.317219 18.596 0.025
53674.216679 18.603 0.021
53676.306160 18.599 0.022
53679.278051 18.621 0.023
53681.269564 18.590 0.022
53685.228614 18.589 0.043
53694.242493 18.468 0.049
53697.226586 18.636 0.024
53700.225546 18.568 0.021
53705.212215 18.550 0.021
53975.297244 18.438 0.020
#53993.365022 -99.000 0.029
53994.320247 18.435 0.019
53996.303975 18.458 0.022
#53998.272634 -99.000 0.136
54005.302844 18.502 0.018
#54010.258061 -99.000 0.021
54012.250897 18.521 0.027
#54020.256900 -99.000 0.038
54024.338571 18.516 0.023
54028.247259 18.514 0.021
54030.250430 18.487 0.017
54035.326220 18.515 0.023
54037.231676 18.495 0.022
54040.246153 18.511 0.023
#54047.276731 -99.000 0.053
54049.272613 18.571 0.033
54053.237019 18.481 0.020
54056.238651 18.571 0.039
54062.237790 18.548 0.023
54068.218370 18.520 0.038
54357.276103 18.560 0.025
54382.306135 18.553 0.022
54385.323947 18.548 0.024
54387.324421 18.503 0.019
54392.319164 18.545 0.027
#54402.317585 -99.000 0.042

