51081.317311  20.635 0.089
52558.353716  19.797 0.038
52577.241219  19.738 0.034
52586.244697  19.819 0.036
52910.325177  19.950 0.040
52931.255380  20.123 0.050
53622.354781  20.090 0.065
53640.309622  20.304 0.075
53655.281793  20.519 0.087
53664.306750  20.199 0.176
53685.262163  20.698 0.227
#53694.276039u -99.000 0.258
53700.259093  20.302 0.077
53975.330767  20.038 0.047
53990.343598  20.220 0.087
53994.353761  20.186 0.050
53996.337501  20.160 0.047
54020.290445  20.050 0.065
54024.372129  20.149 0.072
54028.360368  20.153 0.060
54035.359772  20.041 0.065
54037.265260  20.085 0.046
54040.279726  19.909 0.084
#54047.310347u -99.000 0.204
54049.306316  19.784 0.088
54053.270492  20.017 0.045
54056.272238  19.973 0.057
54059.266466  19.931 0.068
54061.277590  19.823 0.059
54062.271333  19.967 0.054
#54068.252075u -99.000 0.111
54357.309682  19.999 0.039
54362.359462  19.982 0.045
54382.339660  20.012 0.060
54385.357488  19.876 0.038
54387.358027  19.882 0.063
#54392.352751u -99.000 0.067

