51081.315644  20.081 0.033
52558.352049  19.559 0.017
52577.239552  19.535 0.016
52586.243030  19.572 0.018
52910.323510  19.704 0.017
52931.253713  19.745 0.021
53622.353114  19.776 0.026
53640.307955  19.893 0.025
53655.280126  19.925 0.034
53664.305083  19.990 0.059
53685.260496  19.993 0.060
53694.274372  19.899 0.061
53700.257426  19.867 0.027
53975.329100  19.781 0.022
53990.341932  19.744 0.028
53994.352094  19.778 0.024
53996.335835  19.767 0.020
54020.288778  19.805 0.030
54024.370463  19.715 0.030
54028.358702  19.751 0.030
54035.358105  19.703 0.032
54037.263593  19.761 0.025
54040.278059  19.745 0.039
54047.308680  19.711 0.064
54049.304649  19.661 0.029
54053.268825  19.701 0.026
54056.270571  19.715 0.025
54059.264799  19.618 0.024
54061.275923  19.636 0.025
54062.269667  19.696 0.023
54068.250409  19.624 0.035
54357.308016  19.706 0.023
54362.357795  19.681 0.025
54382.337993  19.631 0.026
54385.355821  19.726 0.022
54387.356361  19.665 0.030
54392.351084  19.623 0.028

