51075.303608 20.028 0.043
52196.304135 19.664 0.037
52197.317242 19.751 0.037
52225.167415 19.762 0.039
52231.203199 19.654 0.035
#52253.189369 -99.000 0.050
52557.311201 19.829 0.047
52578.207285 19.822 0.040
52908.285767 19.926 0.049
52911.299555 19.968 0.058
52930.176927 19.850 0.046
52934.217668 19.940 0.058
52936.213595 20.035 0.045
52962.139116 19.910 0.044
53270.277703 19.908 0.087
53272.327599 19.986 0.054
53286.296317 20.084 0.062
53288.254807 20.922 0.098
#53294.302482 -99.000 0.058
53302.250477 19.958 0.078
53312.206026 20.045 0.058
53314.207205 20.009 0.048
#53616.311567 -99.000 0.244
53623.301780 20.029 0.060
53626.287993 20.020 0.054
53628.272858 19.961 0.096
53637.274474 19.950 0.083
53639.319851 19.958 0.050
53644.266964 20.007 0.047
53654.301543 19.877 0.048
53656.249138 19.894 0.109
53663.262447 19.864 0.067
53668.252047 20.118 0.085
53670.256900 20.083 0.054
53673.224884 20.026 0.048
53675.221772 20.060 0.050
53677.242803 19.990 0.045
53680.229469 20.046 0.054
53693.231366 19.989 0.098
#53698.228758 -99.000 0.167
53704.214691 20.059 0.059
53974.307382 20.123 0.047
53989.310774 20.020 0.088
53997.406388 20.106 0.064
#54000.286192 -99.000 0.060
54007.336406 20.186 0.071
#54009.260109 -99.000 0.049
54011.324569 20.078 0.061
54019.274848 19.963 0.056
54025.323583 19.941 0.062
54029.254042 20.013 0.056
54348.321458 20.255 0.064
#54358.277261 -99.000 0.071
#54359.271183 -99.000 0.109
54365.310260 20.103 0.052
54373.384471 20.544 0.243
54381.329810 20.035 0.056
#54386.322229 -99.000 0.063
54388.326366 20.158 0.057
54403.240173 20.140 0.089
54404.297716 20.222 0.081
54405.295699 20.182 0.070
#54406.234042 -99.000 0.051
#54412.236905 -99.000 0.084

