51081.257868  19.578 0.041
51467.353011  19.699 0.057
51819.329041  19.901 0.044
52558.294294  20.049 0.050
52577.181792  19.946 0.045
52586.185271  19.958 0.043
52910.265753  19.871 0.037
52931.195955  19.858 0.039
52935.192918  19.841 0.043
52959.136244  19.811 0.037
52963.115988  19.823 0.035
53313.186118  19.858 0.048
53352.087055  19.927 0.040
53622.295360  19.968 0.066
53634.244831  19.917 0.170
53636.250364  20.036 0.082
53638.286166  20.047 0.052
#53640.250200u -99.000 0.170
53655.222370  19.956 0.171
53664.247327  20.024 0.092
53666.210930  19.933 0.044
53669.206569  19.921 0.042
53671.291346  19.987 0.065
53674.190804  19.988 0.047
53676.280290  19.909 0.055
53679.252177  20.053 0.064
53681.243691  19.889 0.045
53685.202740  20.131 0.237
53687.241080  19.695 0.105
53694.216621  19.804 0.161
53697.200713  19.874 0.124
53700.199674  19.839 0.048
53705.186342  19.751 0.043
53975.271341  19.847 0.043
53993.339234  19.591 0.186
53996.278080  19.876 0.040
53998.246740  19.938 0.038
54005.276949  19.864 0.036
54010.232199  19.833 0.044
54012.225056  19.853 0.071
54020.231007  19.916 0.054
54022.280508  19.837 0.055
54028.221426  19.865 0.046
54030.224562  19.919 0.038
54035.300325  19.684 0.057
54037.205813  19.885 0.046
54040.220295  19.840 0.074
54049.246802  19.909 0.092
54050.204962  19.899 0.073
54053.211075  19.789 0.042
54056.212809  19.790 0.075
54059.207023  19.737 0.057
54062.211948  19.803 0.064
54357.250230  19.732 0.037
54362.300044  19.656 0.039
54385.298095  19.787 0.043
54387.298543  19.698 0.043
54392.293272  19.653 0.039
54402.291768  19.811 0.109

