51075.308475 19.587 0.105
52196.308980 20.389 0.157
52197.322073 20.248 0.144
52225.172278 20.476 0.189
52231.208060 20.420 0.143
52253.194231 20.133 0.200
52557.316061 19.870 0.113
52578.212147 19.827 0.100
52908.290629 19.916 0.126
52911.304415 20.046 0.165
52930.181789 20.135 0.151
52934.222530 20.039 0.144
52936.218457 19.765 0.096
52962.143978 19.819 0.107
53270.282532 19.637 0.069
53272.332461 19.492 0.076
53286.301179 19.485 0.085
53288.259672 19.618 0.086
53294.307345 19.484 0.077
53302.255339 19.588 0.091
53312.210885 19.576 0.100
53314.212067 19.469 0.081
#53616.316432 -99.000 0.751
53623.306643 19.681 0.098
53626.292856 19.535 0.083
53628.277721 19.655 0.110
53637.279336 19.694 0.145
53639.324716 19.783 0.090
53654.306406 19.817 0.103
53663.267310 19.779 0.082
53666.337400 19.718 0.101
53668.256910 19.879 0.176
53670.261762 19.957 0.113
53673.229747 19.792 0.092
53675.226636 19.827 0.104
53677.247665 19.780 0.076
53680.234332 19.664 0.075
53693.236228 19.781 0.094
#53698.233619 -99.000 0.239
53704.219553 19.863 0.116
53974.312212 19.895 0.096
53989.315606 19.717 0.097
54000.291016 19.810 0.110
54007.341187 19.857 0.092
54009.264941 19.678 0.089
54011.329456 19.893 0.093
54019.279650 19.710 0.083
54025.328467 19.780 0.115
54029.258790 19.927 0.156
54348.326208 20.776 0.235
#54358.282055 99.949 99.999
54359.276124 20.121 0.324
54365.315091 20.519 0.154
54381.334640 20.700 0.210
54386.326955 20.734 0.199
54388.331227 20.485 0.142
54403.245002 20.438 0.212
54404.302650 20.565 0.168
54405.300585 20.390 0.141
54406.238830 20.301 0.117

