51075.304908 20.266 0.056
52196.305411 19.797 0.037
52197.318520 19.832 0.038
52225.168715 19.912 0.041
52231.204499 19.922 0.038
52253.190670 19.996 0.072
52557.312501 19.989 0.049
52578.208586 19.923 0.039
53270.278978 20.060 0.048
53272.328898 19.968 0.052
53286.297617 20.034 0.059
53288.256107 19.945 0.044
53294.303782 19.908 0.045
53302.251777 19.987 0.082
53312.207317 19.812 0.048
53314.208505 19.816 0.039
53623.303079 20.151 0.059
53626.289292 20.144 0.056
53639.321151 20.131 0.057
53654.302844 20.222 0.062
53668.253346 20.154 0.076
53673.226184 20.266 0.053
53675.223072 20.251 0.064
53680.230769 20.253 0.057
53693.232667 20.157 0.115
53698.230059 20.421 0.109
53989.312154 20.474 0.133
54029.255224 20.567 0.090
54348.322636 19.871 0.047
#54358.278447 -99.000 0.042
54359.272470 19.771 0.057
54365.311584 19.822 0.042
54381.331122 19.946 0.044
54386.323391 19.966 0.067
54388.327677 20.027 0.046
54404.299043 19.996 0.065
54405.297022 20.039 0.057
54406.235275 19.899 0.032
54412.238197 19.966 0.052

