51075.310503  18.513 0.008
52196.310999  18.758 0.008
52197.324107  18.733 0.008
52225.174306  18.710 0.008
52231.210089  18.697 0.008
52253.196259  18.688 0.010
52557.318090  18.712 0.008
52578.214175  18.724 0.008
52908.292657  18.642 0.008
52911.306443  18.629 0.008
52930.183817  18.623 0.009
52934.224558  18.632 0.008
52936.220485  18.624 0.008
52962.146006  18.625 0.008
53270.284542  18.714 0.015
53272.334489  18.713 0.010
53286.303207  18.702 0.009
53288.261699  18.725 0.009
53294.309373  18.713 0.008
53302.257367  18.730 0.014
53312.212944  18.705 0.012
53314.214095  18.747 0.008
53616.318460  18.773 0.010
53623.308671  18.801 0.011
53626.294884  18.789 0.010
53628.279749  18.764 0.016
53637.281364  18.770 0.013
53639.326741  18.761 0.009
53654.308434  18.756 0.009
53663.269338  18.797 0.012
53666.339428  18.781 0.012
#53668.258938g -99.000 0.010
53670.263790  18.795 0.009
53673.231775  18.777 0.008
53675.228663  18.800 0.009
53677.249694  18.794 0.009
53680.236359  18.786 0.009
53693.238256  18.802 0.014
53698.235647  18.837 0.010
53704.221581  18.841 0.009
53974.314292  18.620 0.018
53989.317635  18.616 0.018
#53997.413287g -99.000 0.015
54000.293060  18.560 0.016
#54006.239851g -99.000 0.027
54007.343217  18.586 0.017
54009.266976  18.571 0.015
54011.331464  18.580 0.016
54019.281697  18.556 0.015
54025.330477  18.586 0.022
54029.260820  18.571 0.021
54348.328238  18.590 0.016
54358.284112  18.601 0.017
54359.278080  18.583 0.019
54365.317199  18.576 0.024
54381.336675  18.608 0.015
54386.328985  18.579 0.017
54388.333240  18.564 0.016
54403.247029  18.596 0.027
54404.304580  18.572 0.016
#54405.302555g -99.000 0.013
54406.240884  18.569 0.020
54412.243786  18.545 0.018
