51075.341822  19.409 0.080
51819.396726  19.777 0.123
52196.361030  20.011 0.124
52197.355468  19.828 0.100
52207.327810  20.130 0.110
52225.205625  19.799 0.088
52231.241410  19.848 0.093
52253.227576  19.936 0.114
52557.349410  19.856 0.116
52578.245496  19.834 0.104
52908.323976  19.884 0.094
52934.255878  19.690 0.112
52936.251805  19.876 0.085
53270.315862  20.243 0.094
53272.365807  19.930 0.089
53286.334525  20.074 0.152
53288.293018  20.022 0.113
53294.340692  19.960 0.111
53296.287707  19.900 0.125
53298.337471  19.951 0.128
53302.288687  19.985 0.115
53312.244217  20.292 0.163
53314.245415  19.921 0.119
53616.349775  19.691 0.109
53626.326201  20.122 0.117
53628.311066  20.258 0.160
53637.312684  20.033 0.147
53639.358061  20.049 0.083
53654.339753  20.067 0.121
53663.300657  19.959 0.098
53665.278627  19.837 0.106
53666.370754  19.837 0.105
53668.290257  19.975 0.130
53670.295110  19.869 0.144
53673.263096  19.872 0.082
53675.259983  20.129 0.131
53677.281014  20.077 0.085
53680.267680  19.905 0.087
53693.269576  20.094 0.128
53698.266966  19.867 0.108
53704.252898  19.977 0.137
53989.348961  20.134 0.109
53995.363583  20.143 0.095
54000.324368  19.846 0.119
#54006.271534z -99.000 0.104
54007.374535  20.005 0.153
54009.298294  20.284 0.121
54011.362785  20.183 0.087
54025.361790  20.330 0.207
54029.292143  20.163 0.162
54348.359550  20.269 0.118
54358.315397  20.055 0.149
54359.309389  19.960 0.297
54365.348453  20.022 0.087
54381.367992  20.047 0.094
54384.374627  20.132 0.124
54386.360303  20.073 0.204
54388.364603  20.265 0.118
54403.278386  20.421 0.192
54404.335939  19.903 0.095
54405.333930  20.337 0.125
54406.272178  20.168 0.108
54412.275117  20.083 0.141

