51081.290781 20.679 0.100
51819.362011 20.495 0.070
52558.327218 20.329 0.055
52577.214720 20.319 0.056
52586.218197 20.371 0.053
52910.298679 20.096 0.041
52931.228880 20.026 0.047
52935.225845 20.214 0.049
52959.169173 20.242 0.043
52963.148917 20.220 0.044
53352.119982 20.362 0.048
53622.328285 20.586 0.090
53634.277755 20.756 0.241
53638.319089 20.512 0.072
53640.283124 20.345 0.098
53655.255295 20.638 0.127
53664.280252 20.572 0.157
53666.243856 20.497 0.074
53669.239494 20.593 0.065
53671.324266 20.463 0.099
#53674.223730 -99.000 0.070
53676.313208 20.652 0.079
53679.285100 20.481 0.087
53681.276612 20.419 0.073
#53685.235664 -99.000 0.205
#53694.249542 -99.000 0.222
53697.233637 20.494 0.074
53700.232595 20.576 0.086
53705.219265 20.501 0.069
53975.304325 20.145 0.050
53990.317071 20.102 0.072
53993.372118 20.163 0.056
53994.327313 20.006 0.039
53996.310990 20.122 0.046
#53998.279652 -99.000 0.131
54005.309860 20.267 0.042
54010.265195 20.137 0.047
54012.257961 20.243 0.099
#54024.345527 -99.000 0.091
54028.254308 20.236 0.051
54030.257481 20.234 0.044
#54035.333256 -99.000 0.140
54037.238754 20.423 0.063
54040.253206 20.282 0.095
54049.279973 20.337 0.148
54053.243989 20.390 0.053
#54059.239947 -99.000 0.110
54062.244860 20.529 0.095
54068.225728 20.531 0.157
54357.283175 20.305 0.054
54382.313212 20.356 0.071
54385.330970 20.266 0.047
54387.331476 20.126 0.055
54392.326230 20.136 0.055
54402.324656 20.069 0.108

